filename,type,value
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,c781c56d8c8daedbed9a15fb2ece165b96fdda1a85d3beeba6bb3bc23e917c90
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,a7244954aa33a3d0bbdc5bf098d546135f1b90545ad649f83eb0fe96b741c296
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,cf743c6f34fc6af42104b480fd0ef79cdfb0da3d1d2c6e113fe7cf8792b237b0
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,3d74af3883a13e67984fdb593aace7fa0371cd8a2cc1de05b18292c8e88973bb
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,ba71ddcab00697f42ccc7fc67c7a4fccb92f6b06ad02593a972d3beb8c01f723
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,f093b0006ef5ac52aa1d51fee705aa3b7b10a6af2acb4019b7bc16da4cabb5a1
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,f7b7f524138f10ad3b0d8145997db4ee5c90e7d8f76281cfc4a32bc427833236
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,d5c4d5a7f67292d5e2480a5e7d13d5e69b6229795cf09b7eb97d9e3783bd2392
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,1948ebd975715205211e0e61520c37250868f8cff4977b9978648c65ee7494dd
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,0284ebc8b81dd2894fbdb7ca298d1c2c85c41630b9b9ab99aed51aec86073aae
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,b97cfd0ea14f390894948861cacafbad2f88767d52477e339e2c0a6e4316793b
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,c59dc482b521b021813681f99a8570aa0f57a30bcf42d48667eb09ae635cc9a1
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,8637b972d5db5c4cb152b0a42f4866c9b574e68023b7620911af8e3d472d4701
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,7a60171a2366bc7cd2ea97ec50d4d90cf15e8b7c286f3840661aebec9f9b75ef
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,8cd071a056f555c793b95c82f9eff1fcf60e304a1e9589988e9819f27a754256
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,60421cb9998dc07efc07956fdcb5b73862c5145c108be6cec90e529940e3226e
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,83710bbb9d8d1cf68b425f52f2fb29d5ebbbd05952b60fb3f09e609dfcf1976c
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,c7cde31daa7f5d0923f9c7591378b4992765eac12efa75c1baaaefa5f6bdb2b6
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,f7ecbe51adcdb9d89535b9a5bbfa0be08867eeaa0b12cf7f43f66d797a909741
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,8897db876553f942b2eb4005f8475a232bafb82a50ca7761a621842e894a3d80
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,0f9e1390cb0b51a68e2c60b7dd7fcd79d3344db680721b2bbde0865e60269e28
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,a9dcdf037d39e88bc71ae844971e63aa78379d50ce47e8aaad0e4b1baf6c7040
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,38f6c7d9bdbf987f4c6049bcde678eb6a51e69413fde72eb61d4967745622882
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,b0844458aaa2eaf3e0d70a5ce41fc2540b7e46bdc402c798dbdfe12b59ab32c3
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,686704b95d8594a70d0305b7702d3518120ef4088795380847a48e313d017b4a
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,b0354649de6183d455a454956c008eb4dec093141af5866cc9ba7b314789844d
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,df4f432719d32be6cc61598e9ca9a982dc0b6f093f8314c8557457729df3b37f
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,a9f25933eb0dc82972d77854034dbc86220088eff4758a7df4e65f87ee1745e1
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,d3300411933046223ea5c8412cf77e40631186c6688bf5fdd37c873791541100
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,67f14cb9d372a7a295a96a82f2eab679b7373f3613df6b8dcf9434482047caa1
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,5706e1b595a9b7397ff923223a6bc4e4359e7b1292eaed5e4517adc65208b94b
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,355b9f70a2263dbc61ea894e192675a661a489340bd2bb569fed5d69e6eb7e36
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,91e18e5e048b39dfc8d250ae54471249d59c637e7a85981ab0c81cf5a4b8482d
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,9261b47b4fd67523f7afe640e55ccb95ec8b154b5dfa34a8564986ac3e97fe1a
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,881d60034e97cfa4e36b8da907e5d2e130c9f19abdd386990ee5a9cdce91d117
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,0d92dc6b1d5e47e815d9a1242f2ee417878d8b941d0e547602ad5fe2590a999b
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,28d2825b7ee97c8f6a1c6acac6fa6de28f35b10781abee65321ba0f53f9d401f
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,c9f213f89ae4eb4e3ef4ec3cd71d3440adfdb9aee07841da844e4c176ff53869
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,6512dbc29d05ff1667b1dbf46f46ff1478e0e1e5dcaafe881f00c73bd922e233
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,6537bdbd6b350022b95421209e5eb8cfd851a556904dd5b7b8a9189b21d40efb
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,bbe2c9751edbebcf1d665cdeaa26a7cb9c54f659d3336c0c0bd4086f74df4571
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,ee188b38b4ab978e71a84fe20b9609d888832f2f543a5ec6aa112d61450986d1
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,e3326104773ec70bdcba2a84e11681c3dc627b963981622164dc38167b03684c
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,e058280f4b15c1be6488049e0bdba555f1baf42e139b7251d6b2c230e28e0aef
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,5fecfd3f1827fb824dd2fbec8bdbd937f77997289d8f24842178b8ff3774359f
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,36e9cc2afe989974b0e5103674ac4eb8c0832711a4e6d38c4d7e411b4a21454f
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,3dfb4e7ca12b7176a0cf12edce288b26a970339e6529a0b2dad7114bba0e16c3
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,22f2ac9b810c4753439554f2f86d08557ee9b4e09fce709fa42be7ff4146323f
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,789d3b7383760181348323c5754689351a3a78b6c05dc87b98d9c7d4c46404ab
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,ac44cee7b064d2ef26af281a67129a29562da3b0dd763782855ab38328e01985
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,974a2e7a367df0fd708a9a397f0261374e7d32af7002183d41107d135936f3c1
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,37c28f34536c1b7e6f8435335a2206776654e9c683806a8ec75e620a90a1eab3
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,bd138d39442249fa4f78abbccb391b2a6de7f8f7f5d932143c554219dafae7e0
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,981ecfc67d7192f0e82f3f8042d7c26c78396a3a62e5e34c717db31aee566eca
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,2a72302c1e76b436da9f0e37941a6e3c1f9921a54bc0bf78d7fe90cf876a6516
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,1d4ccfa95990fbf6ee731db78a945bad5d3ffa82f0271d8c9aefd314b6ecc6af
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,0a1dca492597837d8e2edb7ec9e459fd264a7dc75a37287eed1c53838abff510
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,fc3e7ff40a45bccd83617ea952eccdfc93301c6673cce8de33b4bf924b8957d9
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,c99f4de75e3c6fe98d6fbbcd0a7dbf45e8c7539ec8dc77ce86cea2cfaf822b6a
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,f52c313277246ccd81420797967aff0a7353fe0f6badc77817e842120072efbd
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,cb28e7980ba2f1c718cd96401b9290719e7748ab9987abcf9ad9e376f6f60b37
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,47d288233a39a68396567e35a77a500e296218df3a4bc9daca797e75b4b03d4b
MICITT-DGDCFD-DRII-AT-264-2023.pdf,sha256,1d7b235e1d790516e7d4643bae43f5e32b05afdf6059d5d5fe2fa359c52a7a2f
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4,109.248.11.112
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4,62.173.141.252
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4,31.41.44.33
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,198[.]46[.]140[.]52
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,144[.]123[.]6[.]70
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,222[.]173[.]222[.]228
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,91[.]199[.]212[.]52
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,62[.]173[.]141[.]252
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,192[.]52[.]167[.]199
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,45[.]144[.]227[.]42
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,104[.]214[.]77[.]221
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,104[.]168[.]132[.]128
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,31[.]41[.]44[.]33
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,156[.]146[.]45[.]207
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,216[.]158[.]232[.]18
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,138[.]199[.]40[.]178
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,192[.]229[.]211[.]108
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,123[.]168[.]11[.]194
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,122[.]146[.]90[.]200
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,104[.]168[.]145[.]204
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,212[.]102[.]42[.]90
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,168[.]62[.]36[.]85
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,149[.]28[.]203[.]102
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,20[.]99[.]184[.]37
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,37[.]19[.]199[.]202
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,109[.]248[.]11[.]112
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,40[.]114[.]78[.]193
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,192[.]129[.]189[.]73
MICITT-DGDCFD-DRII-AT-264-2023.pdf,ipv4_defanf,200[.]62[.]3[.]120
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,micitt.go.cr
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,resources.infosecinstitute.com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,crt.sectigo.com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,SectigoPublicCodeSigningCAR36.crt
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,research.nccgroup.com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,zREg.jlk
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,www.microsoft.com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,2G3.jlk
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,www.securin.io
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,j7.jlk
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,08-31-2010.crt
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain,checklist.skype.com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,typiconsult[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,adsmarketart[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,kordelservers[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,mwebsoft[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,consultane[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,rostraffic[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,traffichi[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,fakeframes[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,zohlm7ahjwegcedoz7lrdrti7bvpofymcayotp744qhx6gjmxbuo2yid[.]onion
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,128[.]nip
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,websitelistbuilder[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,cofeedback[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,bettyware[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,hotphonecall[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,advertstv[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,celebratering[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,advancedanalysis[.]be
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,amazingdonutco[.]com
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,veisllc[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,dns[.]proactiveads
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,wineguroo[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,va5vkfdihi5forrzsnmins436z3cbvf3sqqkl4lf6l6kn3t5kc5efrad[.]onion
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,gadgetops[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,tritravlife[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang,justbesarnia[.]xyz
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang_onion,zohlm7ahjwegcedoz7lrdrti7bvpofymcayotp744qhx6gjmxbuo2yid[.]onion
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang_onion,va5vkfdihi5forrzsnmins436z3cbvf3sqqkl4lf6l6kn3t5kc5efrad[.]onion
MICITT-DGDCFD-DRII-AT-264-2023.pdf,domain_defang_other,"('104-168-132-128', '-128')"
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://109.248.11.112/
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://62.173.141.252/
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,https://www.securin.io/wastedlocker-ransomware-attack-indicators-of-compromise-iocs/
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://62.173.141.252/drew/YBzV1N2sHlr/Ik8l5n5Br1tqiK/DF2ycV4Pam9H4mWoXTJkF/bC
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://31.41.44.33/
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://www.microsoft.com/pki/certs/MicCodSigPCA
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://checklist.skype.com/
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://crt.sectigo.com/SectigoPublicCodeSigningRootR46.p7c
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,https://resources.infosecinstitute.com/topics/malware-analysis/wastedlocker-malware-what-it-
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,https://research.nccgroup.com/2020/06/23/wastedlocker-a-new-ransomware-variant-
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://crt.sectigo.com/SectigoPublicCodeSigningCAR36.crt
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://31.41.44.33/drew/x6t2AOOCWvnqdLttj3l/x6vVidZ3UwIS4xTNF9b1jE/SQ1CG6Mx4zM
MICITT-DGDCFD-DRII-AT-264-2023.pdf,url,http://checklist.skype.com/drew/FqMUVhIQnU/KRG
